id	source	locale	speaker	address	moment	function	knowledge_chronology	status	text
TXT-00766	scripts\levels\station_05.gd:116	pl	LENA	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Zielone światło na przejściu. Jeszcze tylko woda w kiosku i jestem w domu.
TXT-00767	scripts\levels\station_05.gd:156	pl	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Zwykła ulica. Deszcz pada tak samo jak rano.
TXT-00768	scripts\levels\station_05.gd:156	und	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	An ordinary street. The rain falls just like this morning.
TXT-00769	scripts\levels\station_05.gd:157	pl	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Wszystko wygląda normalnie. Sprawdzę torbę przed skrzyżowaniem.
TXT-00770	scripts\levels\station_05.gd:157	und	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Everything looks normal. I will check my bag before the crossing.
TXT-00771	scripts\levels\station_05.gd:158	pl	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sprawdzę próbkę i przejdę przez pasy.
TXT-00772	scripts\levels\station_05.gd:158	und	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I will check the sample and cross at the signal.
TXT-00773	scripts\levels\station_05.gd:159	pl	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Sprawdź ulicę, torbę ze sprzętem i przejdź przez pasy.
TXT-00774	scripts\levels\station_05.gd:159	und	SYSTEM_OR_UNLABELED	05	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Check the street, inspect your equipment case, and cross the street.
TXT-00775	scripts\levels\station_06.gd:84	pl	LENA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Rozkład z tego miesiąca. Trasa Linii 4 omija Sadową 12, przystanek przeniesiono pod 14.
TXT-00776	scripts\levels\station_06.gd:101	pl	LENA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Proszę butelkę wody.
TXT-00777	scripts\levels\station_06.gd:102	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Dobry wieczór, pani Leno. Niegazowana jak zawsze. Proszę, cztery złote.
TXT-00778	scripts\levels\station_06.gd:121	pl	MARTA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Marta rano pytała, o której pani wraca na Sadową 14.
TXT-00779	scripts\levels\station_06.gd:122	pl	LENA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Na Sadową 14? Przecież mieszkam pod dwunastką.
TXT-00780	scripts\levels\station_06.gd:123	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Od lat pod czternastką na pierwszym piętrze. Przecież widzę, jak panie razem wychodzą.
TXT-00781	scripts\levels\station_06.gd:167	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sprzedawca wita mnie po imieniu. Zapytam o rozkład.
TXT-00782	scripts\levels\station_06.gd:167	und	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	The shopkeeper greets me by name. I will ask about the schedule.
TXT-00783	scripts\levels\station_06.gd:168	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Rozkład podaje inny przystanek niż pamiętam. Zapytam sprzedawcę.
TXT-00784	scripts\levels\station_06.gd:168	und	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	The schedule lists a different stop than I remember. I will ask the vendor.
TXT-00785	scripts\levels\station_06.gd:169	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Błąd w druku albo stara tabliczka. Zawsze najpierw szuka się bałaganu w papierach.
TXT-00786	scripts\levels\station_06.gd:169	und	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Misprint or an old plate. You always look for paper chaos first.
TXT-00787	scripts\levels\station_06.gd:170	pl	MARTA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sprawdzę rozkład, kupię wodę i zadam pytanie o Martę.
TXT-00788	scripts\levels\station_06.gd:170	und	MARTA	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I will check the schedule, buy water, and ask about Marta.
TXT-00789	scripts\levels\station_06.gd:171	pl	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Obejrzyj rozkład, zrób zakup w kiosku i porozmawiaj ze sprzedawcą.
TXT-00790	scripts\levels\station_06.gd:171	und	SYSTEM_OR_UNLABELED	06	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Read the schedule, purchase water at the kiosk, and talk with the vendor.
TXT-00791	scripts\levels\station_07.gd:84	pl	LENA	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Moje zaświadczenie z pracy ma pieczęć: Sadowa 12. Na fasadzie wisi mosiężna tabliczka: Sadowa 14.
TXT-00792	scripts\levels\station_07.gd:101	pl	LENA	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Lista lokatorów na domofonie: 12 to Kowalczyk. Pod 14 widnieje: L. Wolska / M. Kowalska.
TXT-00793	scripts\levels\station_07.gd:120	pl	LENA	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Wpisuję mój stały kod. Zamek brzęczy i odryglowuje bramę wejściową.
TXT-00794	scripts\levels\station_07.gd:166	pl	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sadowa 14. Moje zaświadczenie podaje dwunastkę.
TXT-00795	scripts\levels\station_07.gd:166	und	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sadowa 14. My workplace certificate states number twelve.
TXT-00796	scripts\levels\station_07.gd:167	pl	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sprawdzę spis lokatorów na domofonie przed wejściem.
TXT-00797	scripts\levels\station_07.gd:167	und	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I will check the tenant directory before entering.
TXT-00798	scripts\levels\station_07.gd:168	pl	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Porównam dokument, listę i sprawdzę czy kod działa.
TXT-00799	scripts\levels\station_07.gd:168	und	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I will compare document, directory, and test the entrance code.
TXT-00800	scripts\levels\station_07.gd:169	pl	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Porównaj dokument z tabliczką, sprawdź listę domofonu i wpisz kod.
TXT-00801	scripts\levels\station_07.gd:169	und	SYSTEM_OR_UNLABELED	07	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Compare document with plaque, check intercom list, and enter your code.
TXT-00802	scripts\levels\station_08.gd:83	pl	LENA	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Drzwi numer 12. Mosiężna tabliczka 'Kowalczyk'. Mój klucz nawet nie pasuje do profilu tego zamka.
TXT-00803	scripts\levels\station_08.gd:102	pl	MARTA	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	SĄSIADKA
TXT-00804	scripts\levels\station_08.gd:102	pl	MARTA	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Dobry wieczór, pani Leno! Marta wróciła godzinę temu, czeka na panią pod czternastką.
TXT-00805	scripts\levels\station_08.gd:103	pl	LENA	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Dobry wieczór... Dziękuję pani.
TXT-00806	scripts\levels\station_08.gd:120	pl	LENA	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Mój klucz wchodzi gładko. Zapadka ustępuje bez najmniejszego oporu. Drzwi się otwierają.
TXT-00807	scripts\levels\station_08.gd:166	pl	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Znajoma klatka schodowa. Sąsiadka wita mnie jak stałą lokatorkę.
TXT-00808	scripts\levels\station_08.gd:166	und	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	A familiar stairwell. The neighbour greets me like a resident.
TXT-00809	scripts\levels\station_08.gd:167	pl	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Dlaczego sąsiadka mówi o czternastce? Sprawdzę zamek.
TXT-00810	scripts\levels\station_08.gd:167	und	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Why does the neighbour speak of number fourteen? I will check the lock.
TXT-00811	scripts\levels\station_08.gd:168	pl	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Dlaczego sąsiadka mówi o czternastce? Sprawdzę zamek.
TXT-00812	scripts\levels\station_08.gd:168	und	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Why does the neighbour speak of number fourteen? I will check the lock.
TXT-00813	scripts\levels\station_08.gd:169	pl	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Porozmawiam z sąsiadką i sprawdzę zamek czternastki.
TXT-00814	scripts\levels\station_08.gd:169	und	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I will speak with the neighbour and test the lock at fourteen.
TXT-00815	scripts\levels\station_08.gd:170	pl	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Sprawdź drzwi 12, porozmawiaj z sąsiadką i użyj klucza w drzwiach 14.
TXT-00816	scripts\levels\station_08.gd:170	und	SYSTEM_OR_UNLABELED	08	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Inspect door 12, talk to the neighbour, and use your key on door 14.
TXT-00817	scripts\levels\station_09.gd:59	pl	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Tabliczka i sąsiadka są po drugiej stronie donicy.
TXT-00818	scripts\levels\station_09.gd:59	und	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	The plate and neighbour are beyond the planter.
TXT-00819	scripts\levels\station_09.gd:60	pl	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Może zmienili numery. Zapytam tylko o dwunastkę.
TXT-00820	scripts\levels\station_09.gd:60	und	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Maybe the numbers changed. I will ask only about twelve.
TXT-00821	scripts\levels\station_09.gd:61	pl	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Odsunę donicę, przeczytam piętro i zapytam o numer bez sugestii.
TXT-00822	scripts\levels\station_09.gd:61	und	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Move the planter, read the floor, then ask the number without suggesting it.
TXT-00823	scripts\levels\station_09.gd:62	pl	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Przesuń donicę pieszo, przeczytaj tabliczkę i zapytaj sąsiadkę o 12.
TXT-00824	scripts\levels\station_09.gd:62	und	SYSTEM_OR_UNLABELED	09	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Push the planter on foot, read the plate, and ask the neighbour about 12.
TXT-00825	scripts\levels\station_10.gd:59	pl	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Klucz pasuje. Zużycie powie więcej.
TXT-00826	scripts\levels\station_10.gd:59	und	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	The key fits. The wear will say more.
TXT-00827	scripts\levels\station_10.gd:60	pl	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Mogę być intruzem. Klucz i zużycie tego nie zmienią bez dalszych źródeł.
TXT-00828	scripts\levels\station_10.gd:60	und	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I could be an intruder. Key and wear alone will not change that.
TXT-00829	scripts\levels\station_10.gd:61	pl	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Sprawdzę zużycie klucza i tabliczkę, zanim przejdę próg.
TXT-00830	scripts\levels\station_10.gd:61	und	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Check key wear and the plate before crossing the threshold.
TXT-00831	scripts\levels\station_10.gd:62	pl	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Obejrzyj zużycie klucza, potem odstaw torbę przy drzwiach.
TXT-00832	scripts\levels\station_10.gd:62	und	SYSTEM_OR_UNLABELED	10	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Inspect key wear, then set the bag by the door.
TXT-00833	scripts\levels\station_11.gd:65	pl	MARTA	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Fotografia zna Martę. Zużycie sprzętu zna ciało.
TXT-00834	scripts\levels\station_11.gd:65	und	MARTA	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	The photograph knows Marta. The gear wear knows the body.
TXT-00835	scripts\levels\station_11.gd:66	pl	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Mogę mieć lukę pamięci. Fotografia i czytnik to sprawdzą.
TXT-00836	scripts\levels\station_11.gd:66	und	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	I may have a memory gap. Photo and reader can test it.
TXT-00837	scripts\levels\station_11.gd:67	pl	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Porównam zdjęcie, zużycie i ustawienie czytnika jako niezależne źródła.
TXT-00838	scripts\levels\station_11.gd:67	und	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Compare photo, wear, and reader arrangement as independent sources.
TXT-00839	scripts\levels\station_11.gd:68	pl	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Odsuń komodę, potem obejrzyj zdjęcie, buty i stację czytnika.
TXT-00840	scripts\levels\station_11.gd:68	und	SYSTEM_OR_UNLABELED	11	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Move the sideboard, then inspect photo, boots, and the reader dock.
TXT-00841	scripts\levels\station_12.gd:63	pl	MARTA	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Głos Marty. Najpierw zamknę balkon.
TXT-00842	scripts\levels\station_12.gd:63	und	MARTA	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Marta's voice. Close the balcony first.
TXT-00843	scripts\levels\station_12.gd:64	pl	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Ktoś mógł przygotować wiadomość. Numer i oddech ją testują.
TXT-00844	scripts\levels\station_12.gd:64	und	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Someone could have staged it. The number and breath test that.
TXT-00845	scripts\levels\station_12.gd:65	pl	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Domknę balkon, wysłucham całości, sprawdzę numer i zapiszę pytania.
TXT-00846	scripts\levels\station_12.gd:65	und	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Close the balcony, hear it all, verify the number, then write questions.
TXT-00847	scripts\levels\station_12.gd:66	pl	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Domknij balkon, potem sekretarka, rejestr i notes.
TXT-00848	scripts\levels\station_12.gd:66	und	SYSTEM_OR_UNLABELED	12	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Close the balcony, then the machine, the caller list, and the notepad.
TXT-00849	scripts\levels\station_13.gd:64	pl	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Jedna pieczęć, dwa adresy. Sprawdzę daty i wystawców.
TXT-00850	scripts\levels\station_13.gd:64	und	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	One seal set, two addresses. Check dates and issuers.
TXT-00851	scripts\levels\station_13.gd:65	pl	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Może papiery nakładają się przy przeprowadzce. Pieczęcie to rozstrzygną.
TXT-00852	scripts\levels\station_13.gd:65	und	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Maybe paperwork overlaps on a move. The seals can test that.
TXT-00853	scripts\levels\station_13.gd:66	pl	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Otworzę szufladę, porównam pieczęcie i daty obu dokumentów.
TXT-00854	scripts\levels\station_13.gd:66	und	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	Open the drawer, compare seals and dates of both documents.
TXT-00855	scripts\levels\station_13.gd:67	pl	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	WSKAZÓWKA: Otwórz szufladę, potem zaświadczenie, umowa, lupa, zapis czytnika.
TXT-00856	scripts\levels\station_13.gd:67	und	SYSTEM_OR_UNLABELED	13	source-defined	visible-or-localized-string-candidate	pre-mechanic-reveal	PASS	HINT: Open the drawer, then certificate, contract, magnifier, reader log.
